034972,39000,祥碩元大11購03  
033990,39000,南亞科兆豐12購01
084926,39000,宏碁元大08購02  
032537,38000,長榮凱基14購05  
031619,38000,中鋼統一11購01  
032388,38000,長榮統一0C購08  
030438,38000,松翰元大0A購03  
030884,38000,億光麥證0B購01  
031240,38000,廣宇群益0C購02  
087091,38000,美食元富09購01  
085291,38000,大立光凱基08購08
033975,38000,友達凱基11購02  
033816,38000,聯電統一15購03  
033457,38000,聯發科群益0B購05
06572P,38000,台灣50元大0C售03
084545,38000,大銀統一09購02  
083453,38000,台達電麥證09購01
083517,38000,旺宏元大07購05  
083051,38000,台光電兆豐07購01
076696,38000,SP黃豆富邦08購02
07172P,38000,大成鋼凱基0B售07
079913,38000,樺漢國泰08購01  
030582,37000,捷敏元富0A購01  
030809,37000,台積電富邦11購01
032992,37000,光罩元富12購01  
035616,37000,亞聚國票0C購02  
089920,37000,臺股指凱基0C購20
089936,37000,健和興永豐0A購01
1720,37000,生達            
033919,37000,和桐元大0B購02  
035291,37000,萬海國票11購02  
034581,37000,南亞科凱基0B購02
071296,37000,SP黃豆元大06購03
083737,37000,華泰國票08購01  
084143,37000,燿華永豐07購02  
082562,37000,瑞昱統一09購03  
032455,36000,嘉聯益元大11購02
030815,36000,潤泰新富邦0C購01
030913,36000,申豐凱基0B購03  
020018,36000,統一價值成長30N 
00706L,36000,期元大S&P日圓正2
2101,36000,南港            
089538,36000,南電元大09購09  
089358,36000,冠德元大09購01  
089047,36000,立積群益0A購02  
088169,36000,富邦金元大09購06
088551,36000,台灣50凱基0A購03
085806,36000,南電元大08購09  
085807,36000,南電元大0C購01  
086983,36000,宏碁元富0C購03  
03495B,36000,台灣50元大08熊08
034011,36000,玉晶光群益0C購04
033487,36000,華通統一0B購01  
035067,36000,上証2X群益0B購03
033243,36000,瑞昱元大0B購03  
03731P,36000,國巨元富08售08  
034477,36000,中鋼元大0B購07  
06545P,36000,聯詠富邦0B售02  
06785P,36000,友達凱基0A售04  
07012P,36000,聯發科中信0B售06
082454,36000,聯電元大07購09  
081462,36000,順德元富0A購02  
083239,36000,廣宇群益07購02  
075585,36000,聯發科國票08購03
080655,36000,潤泰全元大09購02
080592,36000,世紀鋼兆豐07購01
084646,36000,滬深2X群益09購01
2506,36000,太設            
2453,36000,凌群            
5234,36000,達興材料        
030154,35000,大立光富邦0B購03
030500,35000,晶技兆豐0B購01  
030857,35000,大成鋼永豐0A購02
031062,35000,冠德元大0A購01  
030608,35000,南亞科元大0A購02
032755,35000,新光金日盛0A購01
031943,35000,亞聚元大0B購01  
033123,35000,大成鋼元大0A購12
031584,35000,長榮凱基14購03  
086265,35000,友達永豐09購01  
086390,35000,臺股指國票09購17
088157,35000,儒鴻元大0A購01  
087734,35000,國巨元富13購01  
089454,35000,台積電統一15購01
068044,35000,寶成元富07購01  
06487P,35000,全新元大09售01  
033856,35000,聯發科凱基11購03
034224,35000,聯德元富0B購01  
033295,35000,長榮台新0B購02  
034991,35000,長榮航群益0C購01
084893,35000,台積電統一0A購09
084513,35000,凌陽元大08購04  
080728,35000,台積電第一0C購01
075849,35000,創意富邦07購01  
075969,35000,大立光統一07購04
076984,35000,世芯元大06購01  
07157P,35000,中鋼國泰11售02  
083982,35000,鴻海群益08購10  
083554,35000,臺股指元大07購20
083613,35000,日月光日盛07購02
081849,35000,義隆永豐07購01  
031414,34000,中鋼凱基0C購01  
020015,34000,統一MSCI美低波N 
00656R,34000,國泰中國A50反1  
089679,34000,英業達元大09購03
089091,34000,友達統一0B購03  
088811,34000,南亞科元大0B購01
086601,34000,南電國泰0B購01  
086442,34000,友達永豐09購02  
086520,34000,友達凱基09購08  
087030,34000,T50正2凱基0B購01
068123,34000,嘉聯益元富07購01
082065,34000,台塑元大07購01  
082322,34000,華邦電統一09購04
081490,34000,益航凱基07購01  
083992,34000,台灣50永豐07購02
080701,34000,燿華凱基07購01  
080479,34000,中興電元大09購01
079050,34000,玉晶光元大09購03
6409,33493,旭隼            
030901,33000,大成鋼凱基14購01
031838,33000,大成鋼兆豐0B購01
035320,33000,聯發科元大11購05
035358,33000,大立光兆豐0B購01
035530,33000,亞光群益0B購02  
087402,33000,聯詠元大11購01  
086969,33000,強茂統一0B購01  
086962,33000,美律永豐09購01  
086833,33000,可成元大09購02  
085981,33000,聯電元大0C購05  
085982,33000,聯電元大0C購06  
085340,33000,聯發科中信0B購01
088014,33000,惠特兆豐09購01  
087960,33000,聯詠第一13購01  
088599,33000,臺股指日盛0C購01
088581,33000,英業達麥證09購01
088769,33000,國產兆豐09購02  
034662,33000,愛普永豐0B購02  
06565P,33000,寶成元富09售02  
03755C,33000,臺股指元大12牛01
06091P,33000,合勤控元大07售07
078897,33000,和碩元大06購01  
080317,33000,T50反1凱基0C購04
07076P,33000,臺股指元大0C售15
083491,33000,台積電元富11購01
081467,33000,創意元富11購01  
081495,33000,榮運凱基07購01  
081095,33000,緯穎中信0A購01  
081821,33000,華泰凱基07購01  
084385,33000,凱美統一09購02  
4106,32400,雃博            
035687,32000,玉晶光凱基0C購03
030999,32000,台化麥證0A購01  
031411,32000,華紙凱基0A購02  
031118,32000,新纖統一0B購02  
088474,32000,長華元富09購02  
088172,32000,開發金元大11購01
087945,32000,儒鴻元富0A購01  
088030,32000,康舒永豐09購01  
088849,32000,台苯永豐09購01  
085571,32000,宏碁兆豐08購02  
086340,32000,義隆元大09購01  
087196,32000,瑞昱麥證09購01  
1733,32000,五鼎            
05626P,32000,滬深2X凱基08售04
06614P,32000,鴻海台新09售02  
06401P,32000,和碩元大08售04  
034597,32000,國巨統一0B購06  
034786,32000,長榮國泰13購01  
035816,32000,台表科凱基11購02
033590,32000,富邦金凱基15購01
06857P,32000,上証2X群益0A售02
06676P,32000,南電群益09售04  
084877,32000,祥碩元大08購06  
081556,32000,全漢永豐07購01  
081482,32000,台揚凱基07購01  
072462,32000,祥碩統一06購01  
075533,32000,台積電國票09購03
080234,32000,台積電元大06購16
6168,32000,宏齊            
031177,31000,燁輝永豐0A購02  
031342,31000,群創元大0A購11  
030393,31000,鴻海元大11購06  
031918,31000,台航永豐0A購02  
032517,31000,慧洋永豐0A購07  
033201,31000,台灣5G群益0B購01
032007,31000,臺股指群益0A購09
087387,31000,旺宏元大11購01  
087471,31000,鴻海國泰0B購06  
087008,31000,台積電富邦0B購04
085561,31000,明泰群益08購01  
089703,31000,台積電元富0C購24
087880,31000,台積電元大11購06
035293,31000,聯詠國票0B購06  
03737C,31000,T50正2富邦0C牛01
033922,31000,鴻海元大0B購11  
081248,31000,滬深2X國票08購01
080999,31000,華固永豐07購01  
084705,31000,緯創統一0A購01  
032716,30000,大成鋼群益0B購03
031711,30000,長榮永豐0A購07  
032854,30000,聯電群益0B購08  
032859,30000,南亞科群益0A購03
032591,30000,友達元大0A購11  
031684,30000,正文中信0A購01  
031878,30000,台積電凱基0A購15
035422,30000,聯電元大0B購05  
034349,30000,華新科元富0B購02
031315,30000,亞聚元大0A購02  
020008,30000,元大特股高息N   
030103,30000,台航永豐0A購01  
031242,30000,金像電群益0A購01
031170,30000,台聚永豐0A購01  
031105,30000,聯發科群益0A購02
031084,30000,臺股指元大11購08
030739,30000,全新元大0A購02  
031386,30000,友達統一0B購05  
035575,30000,欣興元富12購03  
087838,30000,日月光凱基09購06
087937,30000,聯詠統一0A購07  
088056,30000,富邦金元大0B購01
088156,30000,華夏元大09購05  
087762,30000,GIS富邦09購01   
087823,30000,力山凱基09購01  
087795,30000,滬深2X日盛09購02
088440,30000,晶豪科凱基0C購03
088409,30000,中興電群益09購05
088716,30000,厚生凱基09購01  
089983,30000,景碩元大0A購02  
089853,30000,臻鼎元大0B購02  
089791,30000,巨大凱基09購01  
085640,30000,乙盛凱基08購03  
085329,30000,冠德群益09購01  
085258,30000,信邦國泰0A購01  
085265,30000,台達電統一0A購01
085091,30000,國巨凱基08購10  
086022,30000,光罩永豐08購03  
086071,30000,台郡統一0A購03  
086052,30000,鴻海統一0C購04  
085819,30000,宏碁群益09購02  
086726,30000,臺股指元大0A購17
087532,30000,上緯控凱基0A購01
087466,30000,健策國票0A購01  
087454,30000,亞聚國票0A購01  
087341,30000,瑞昱凱基0B購01  
087052,30000,緯創凱基0A購01  
087085,30000,台積電元富0C購06
1525,30000,江申            
034287,30000,中壽兆豐0B購01  
034267,30000,健策國票0C購01  
06399P,30000,嘉澤元大08售03  
04834P,30000,創意國票06售01  
035267,30000,群創統一0B購16  
035302,30000,台灣50元大11購10
035034,30000,聯電麥證0B購04  
034807,30000,世紀鋼凱基0C購01
033989,30000,瑞昱兆豐0C購01  
07022P,30000,友達中信0B售05  
084445,30000,智邦日盛08購01  
081100,30000,和大群益09購01  
080740,30000,新興國票07購03  
081192,30000,永豐餘元大07購01
081339,30000,聯鈞群益08購01  
081866,30000,日月光日盛07購01
081905,30000,台揚凱基08購01  
081768,30000,世芯元大07購02  
082161,30000,瑞昱國泰09購01  
082164,30000,大立光國泰09購02
082202,30000,台表科永豐07購01
083424,30000,界霖永豐07購02  
083394,30000,大立光中信09購04
083605,30000,旺宏中信07購02  
084126,30000,旺宏兆豐07購02  
083336,30000,台積電統一0A購05
083145,30000,巨大凱基08購01  
082624,30000,中興電國票08購01
080137,30000,台達化凱基06購01
078749,30000,台達電國票07購01
078587,30000,盟立元大06購01  
078486,30000,旺宏國票06購02  
079319,30000,大立光中信07購03
079493,30000,智邦凱基09購01  
076008,30000,滬深2X元大06購02
076152,30000,訊芯凱基06購01  
078149,30000,為升中信0A購01  
074156,30000,國巨凱基06購02  
071823,30000,新光金元大06購01
032290,29000,祥碩中信0B購01  
032540,29000,裕民凱基12購01  
032983,29000,國喬元富0B購02  
032408,29000,遠東新元大0C購01
031496,29000,台揚元大0A購01  
031441,29000,華邦電麥證0C購01
032686,29000,大亞永豐0A購03  
1453,29000,大將            
1416,29000,廣豐            
2211,29000,長榮鋼          
086656,29000,中石化國票0A購01
089962,29000,聯電元大0A購02  
089321,29000,精成科國票0A購02
088300,29000,鴻海凱基13購03  
088291,29000,同欣電日盛09購01
06719P,29000,友達凱基09售12  
034580,29000,光磊凱基0B購01  
035105,29000,富邦金元大0C購03
033399,29000,友達台新0B購01  
05796P,29000,台灣50元大07售14
035043,29000,裕民國票0C購03  
07177P,29000,台積電富邦11售04
079333,29000,台表科群益07購01
080495,29000,金像電元大06購07
084200,29000,華邦電元大07購16
083998,29000,大立光永豐07購04
084076,29000,鴻海元大07購31  
083773,29000,瑞昱永豐07購02  
084449,29000,仁寶永豐08購01  
3022,29000,威強電          
032375,28000,華新統一0B購01  
032046,28000,旺宏國票0B購03  
032067,28000,燁輝中信0A購01  
032856,28000,光罩群益0A購04  
031798,28000,中工國票0B購01  
031579,28000,友達凱基0A購06  
030800,28000,大立光凱基0A購08
033050,28000,正隆永豐0A購03  
031102,28000,億光群益0A購01  
030253,28000,潤泰全永豐0A購01
035685,28000,瑞昱凱基0B購03  
088493,28000,鴻海元大09購17  
087575,28000,台達化元大0A購01
088952,28000,緯創日盛09購01  
089110,28000,英業達國票0B購01
05920P,28000,國巨凱基08售06  
06184P,28000,上緯控國票08售01
035027,28000,義隆凱基0B購03  
034009,28000,可成群益11購01  
034855,28000,長榮元大0B購19  
084852,28000,聯成元大08購01  
083716,28000,廣宇元大07購06  
082193,28000,奇鋐永豐07購01  
081270,28000,大成統一09購01  
080769,28000,長榮元大06購25  
081004,28000,健鼎永豐07購01  
080122,28000,玉晶光國票0A購03
079346,28000,亞聚凱基06購01  
07094P,28000,聯發科元大0B售08
030385,27000,佳格元大0A購02  
030339,27000,台積電群益0C購07
031562,27000,T50反1凱基11購04
033779,27000,中鋼元大0B購04  
031772,27000,聯發科統一0C購04
031934,27000,長榮元富0A購11  
089513,27000,圓剛元大09購01  
087198,27000,晶技麥證09購02  
087417,27000,晶豪科統一0B購02
034460,27000,中信金群益0B購01
076738,27000,台積電凱基08購05
079583,27000,上銀統一08購03  
080278,27000,台苯永豐06購01  
081168,27000,台化永豐07購01  
082201,27000,力成永豐07購01  
082426,27000,精成科永豐07購01
083875,27000,矽格國票08購01  
083978,27000,台灣50群益07購15
084083,27000,順德元大07購07  
2538,27000,基泰            
6672,27000,騰輝電子-KY     
033139,26000,健和興元大0A購01
031922,26000,嘉澤永豐0A購01  
031565,26000,岱宇凱基0B購01  
031626,26000,義隆統一0C購02  
030607,26000,致茂元大0A購01  
035607,26000,玉晶光元大0C購05
035380,26000,萬海凱基0B購05  
089721,26000,華夏永豐09購02  
088039,26000,台化元大09購02  
1524,26000,耿鼎            
06158P,26000,台積電國票09售08
034401,26000,永冠國票11購01  
034782,26000,長榮第一15購02  
035806,26000,聯電凱基13購03  
033369,26000,中鋼富邦0B購02  
082818,26000,欣興元大07購08  
082974,26000,微星元大07購03  
081224,26000,長榮統一09購03  
080184,26000,世芯統一07購02  
079263,26000,和碩元大06購03  
073868,26000,群創國票08購01  
3706,26000,神達            
4137,26000,麗豐-KY         
2535,26000,達欣工          
030354,25000,長榮群益0A購04  
030294,25000,立積元富0A購05  
030591,25000,臺指反元大11購03
030573,25000,滬深2X富邦0C購01
031396,25000,世紀鋼日盛0A購01
033118,25000,SGBR2X元大12購01
030402,25000,威盛元大0B購01  
030876,25000,玉晶光元富11購03
030536,25000,威盛凱基0A購01  
031605,25000,聯電元富0A購02  
033196,25000,晶相光凱基0B購02
033736,25000,臺股指國票0B購09
031873,25000,大成鋼凱基14購02
032005,25000,新唐群益0B購03  
031977,25000,世紀鋼元大0C購02
031446,25000,立積麥證0A購01  
032797,25000,南茂元大0A購02  
087541,25000,玉晶光統一0B購04
087594,25000,世紀鋼元大0C購01
088286,25000,矽創群益0A購02  
088306,25000,技嘉凱基09購01  
088326,25000,鴻海元大09購15  
089822,25000,滬深2X富邦0B購01
085742,25000,矽格兆豐08購01  
085630,25000,旺宏凱基08購06  
06583P,25000,南電兆豐09售01  
06064P,25000,聯電凱基07售09  
034059,25000,南紡國票0C購02  
034430,25000,儒鴻凱基13購01  
034111,25000,華邦電群益0B購08
068126,25000,樺漢元富07購01  
074394,25000,玉晶光國票07購05
072833,25000,中橡元大07購01  
076414,25000,超眾統一07購02  
077447,25000,SGBR2X國票06購02
079139,25000,智邦元大07購01  
078383,25000,聯電國泰09購01  
078713,25000,萬海永豐06購01  
079846,25000,世芯元大06購06  
080796,25000,廣宇凱基07購01  
082503,25000,緯穎統一09購01  
082833,25000,南電元大08購02  
083154,25000,台積電群益08購10
083749,25000,台郡國票08購01  
083425,25000,崇越永豐07購01  
083464,25000,台積電統一09購09
085001,25000,宏碁永豐08購02  
084350,25000,聯發科元大07購37
2852,25000,第一保          
6112,25000,聚碩            
031836,24000,儒鴻兆豐0C購01  
031691,24000,華通兆豐0A購01  
030519,24000,申豐群益0B購02  
030419,24000,潤泰全元大0C購01
030390,24000,中鋼構元大0A購01
0061,24000,元大寶滬深      
030626,24000,立積元大0B購02  
035505,24000,宏達電凱基0B購02
085410,24000,富邦金元大08購02
086206,24000,盛群凱基08購01  
086458,24000,義隆群益0B購01  
086518,24000,廣宇凱基0B購01  
086801,24000,群創統一0A購03  
087590,24000,晶相光元大09購01
06889P,24000,友達國票0A售03  
06571P,24000,台灣50元大0C售02
06192P,24000,祥碩凱基08售04  
035026,24000,華碩凱基0C購02  
033842,24000,玉晶光兆豐0B購03
083965,24000,欣興凱基07購03  
083152,24000,滬深2X群益07購04
083090,24000,精英元大07購03  
082537,24000,精英凱基07購02  
082595,24000,台積電元大07購17
081143,24000,聯發科凱基0A購01
079034,24000,瑞昱元大06購03  
079293,24000,聯電元富08購05  
076520,24000,中興電元大07購01
6230,24000,尼得科超眾      
4976,24000,佳凌            
912398,24000,友佳-DR         
035318,23000,京元電元大0B購04
030625,23000,立積元大0A購05  
030725,23000,大成鋼元大0B購03
031188,23000,祥碩永豐0A購01  
030823,23000,南紡中信0A購01  
030008,23000,長興元富0B購01  
031633,23000,彩晶統一0C購05  
032595,23000,長榮元大0A購25  
032567,23000,玉晶光群益12購01
031859,23000,滬深2X凱基0C購02
035452,23000,微星國票0C購02  
032857,23000,光罩群益0B購01  
031475,23000,大成鋼國票0B購01
032074,23000,慧洋中信0A購02  
032082,23000,台聚永豐0A購04  
087982,23000,欣興凱基0B購02  
089084,23000,台船統一0B購02  
089372,23000,立積元大09購08  
086210,23000,旺宏國泰0A購02  
086324,23000,滬深2X元大09購03
086396,23000,精英統一0A購01  
05811P,23000,聯發科國票07售06
07041P,23000,中鋼台新0B售02  
078111,23000,宏碁元富0C購01  
074352,23000,大立光統一07購02
080850,23000,德律元富07購01  
083849,23000,聯發科群益08購10
085002,23000,仲琦永豐08購01  
084971,23000,宏碁凱基09購02  
4155,23000,訊映            
2809,23000,京城銀          
2904,23000,匯僑            
2480,23000,敦陽科          
3051,22252,力特            
032318,22000,南茂永豐0A購01  
031752,22000,上緯控凱基11購01
033761,22000,微星凱基11購01  
031649,22000,大成鋼元大11購01
031787,22000,華榮國票0A購01  
00702,22000,國泰標普低波高息
00703,22000,台新MSCI中國    
031272,22000,欣興統一0B購04  
031001,22000,友達麥證0A購03  
032180,22000,中鋼群益0B購06  
035389,22000,中石化永豐0B購02
035495,22000,友達國泰12購01  
086276,22000,T50正2群益09購05
086170,22000,景碩元大09購01  
085849,22000,旺宏統一0A購02  
085506,22000,乙盛凱基08購02  
089244,22000,精成科永豐09購01
089015,22000,聯詠元大09購13  
088350,22000,中興電統一0B購01
1232,22000,大統益          
067653,22000,可成元富07購03  
05599P,22000,南亞科元富07售06
034123,22000,宏碁兆豐0C購01  
033286,22000,萬海統一13購01  
034837,22000,世紀鋼康和0C購01
034697,22000,富邦金群益0C購04
033553,22000,技嘉中信0B購01  
081374,22000,長榮中信09購01  
082198,22000,乙盛永豐07購01  
073711,22000,玉晶光元大07購02
080324,22000,寶齡凱基08購01  
080355,22000,台灣50元富09購03
2634,22000,漢翔            
6531,21247,愛普            
035573,21000,長榮航元富12購01
035645,21000,華邦電群益0B購12
030794,21000,威盛凱基0B購01  
032118,21000,台聚凱基12購02  
031182,21000,萬海永豐0A購02  
031019,21000,聯成凱基0A購01  
030561,21000,長榮統一11購01  
031340,21000,群創元大0A購09  
031620,21000,中鋼統一12購01  
032321,21000,中鋼元富0A購04  
031944,21000,中石化元大0A購04
087808,21000,富邦金兆豐09購04
089157,21000,緯創元富09購01  
089855,21000,彩晶元大0B購02  
089747,21000,華邦電統一0B購05
089535,21000,訊芯元大09購03  
086947,21000,群創元大09購10  
035737,21000,華邦電國票0C購02
035727,21000,祥碩元大0B購04  
034608,21000,聯詠統一0C購05  
06729P,21000,台灣50元富0B售07
07002P,21000,欣興元大0B售01  
080250,21000,材料元大09購01  
080145,21000,中鋼凱基06購01  
080055,21000,臺指反元大09購03
083288,21000,友達元大07購11  
085055,21000,友達國票09購04  
6579,21000,研揚            
031958,20000,友訊元大0A購03  
032021,20000,百和統一0C購01  
031459,20000,矽統群益0B購02  
031477,20000,南亞科國票0B購01
032922,20000,華邦電國票0B購03
031558,20000,玉晶光群益0C購01
031667,20000,長榮元大0A購18  
032542,20000,萬海凱基12購01  
032532,20000,奇力新凱基0A購02
032526,20000,為升凱基0A購02  
032469,20000,長榮中信0A購04  
032568,20000,群創群益11購03  
033747,20000,國巨國泰11購01  
031850,20000,新纖中信0A購01  
031828,20000,上証2X富邦0B購01
031867,20000,中鋼凱基13購01  
034335,20000,富邦金群益11購03
034314,20000,上証2X群益0B購02
031302,20000,大立光麥證0C購03
030450,20000,中鴻富邦0C購01  
030376,20000,安集群益0A購01  
030996,20000,滬深2X國泰0C購01
030029,20000,新唐統一0C購01  
030031,20000,松翰統一0B購02  
031122,20000,聯電統一0C購01  
031044,20000,同欣電凱基0A購02
030741,20000,強茂元大0C購01  
030692,20000,惠特兆豐0B購01  
030656,20000,南帝永豐0A購02  
031368,20000,聯電永豐11購01  
031425,20000,華邦電凱基0B購03
035648,20000,南六群益0B購01  
035666,20000,華邦電統一0B購07
086931,20000,佳世達元大0A購01
086832,20000,聯發科元大09購04
086770,20000,微星凱基0C購01  
086461,20000,茂林群益09購01  
086638,20000,長榮航凱基09購01
087406,20000,松翰元大09購02  
087323,20000,盟立永豐09購01  
087303,20000,臺股指元大0A購23
087204,20000,S&P反1凱基0A購02
085469,20000,台積電麥證0C購02
085653,20000,華邦電統一0A購03
085560,20000,晶技群益09購01  
085090,20000,遠東新凱基08購01
085180,20000,信邦統一0A購01  
085243,20000,旺宏康和08購01  
085288,20000,友達凱基0C購03  
085852,20000,宏碁統一0A購08  
086041,20000,同欣電永豐08購01
086016,20000,聚鼎元大08購01  
085947,20000,京鼎群益09購02  
089570,20000,申豐中信0B購01  
089508,20000,台積電元大0A購02
089593,20000,南帝群益0B購03  
089655,20000,美利達國票0B購01
089768,20000,東鋼凱基09購05  
089785,20000,界霖凱基11購01  
089940,20000,玉晶光永豐0A購01
089146,20000,欣陸元大09購02  
08927P,20000,技嘉元富07售04  
089398,20000,鴻海凱基13購05  
088999,20000,台達電元大0C購01
089122,20000,立積富邦09購01  
088871,20000,立積永豐09購05  
087814,20000,樺漢兆豐0A購01  
087632,20000,鴻海凱基09購11  
087663,20000,富邦金兆豐09購03
087929,20000,富邦金統一0B購04
087847,20000,臺股指凱基0C購08
088112,20000,聚陽中信0A購01  
088351,20000,力山統一0B購01  
088377,20000,長榮航國票0B購02
088251,20000,鼎炫國票0A購01  
088214,20000,大立光統一0B購04
088520,20000,為升國泰0B購01  
088696,20000,惠特元富0C購01  
1626,20000,艾美特-KY       
07051P,20000,國巨元大0B售08  
06917P,20000,群創元大0A售15  
06933P,20000,中鋼中信0A售06  
069636,20000,嘉澤元富08購01  
06855P,20000,長榮元大0A售17  
033836,20000,欣興國泰11購02  
034004,20000,友達群益0B購03  
033568,20000,富邦金永豐0B購01
033432,20000,大成鋼元大0B購07
035281,20000,大成鋼國票0C購04
03750C,20000,T50反1元大09牛04
035465,20000,玉晶光國票0B購04
034093,20000,富邦金元大0B購04
034183,20000,中鋼元大0B購05  
05656P,20000,聯發科元大07售10
06040P,20000,台積電元大07售34
06630P,20000,鴻海永豐09售09  
084861,20000,瑞昱元大08購02  
084354,20000,可成元大07購07  
084286,20000,亞德客永豐07購02
084530,20000,臺股指元大0B購06
084571,20000,華晶科國票08購01
083205,20000,台積電統一09購08
082941,20000,A50正2元富07購02
082949,20000,台積電元富07購38
082660,20000,聚鼎永豐07購02  
082662,20000,巨大永豐07購01  
082761,20000,晶豪科統一09購03
083953,20000,瑞昱凱基08購03  
084073,20000,鴻海元大07購28  
083389,20000,臺股指富邦0A購02
083504,20000,金寶元大07購02  
083536,20000,晶技元大07購03  
083724,20000,聯詠元大07購08  
083688,20000,矽格統一09購01  
083713,20000,聯電元大07購16  
083619,20000,台達電凱基0B購01
082227,20000,臺股指群益07購09
082347,20000,欣興國泰09購01  
082377,20000,新光金日盛07購01
082591,20000,鴻海元大09購07  
082033,20000,上証2X凱基0A購02
081991,20000,玉晶光元大07購08
081987,20000,中工元大0A購01  
081925,20000,康控凱基07購01  
081197,20000,華邦電元大08購03
081477,20000,新興康和07購01  
081404,20000,東聯群益08購01  
081389,20000,群創麥證09購01  
081510,20000,明基材凱基07購01
080806,20000,新興凱基07購04  
080812,20000,和碩凱基06購01  
080817,20000,臺股指凱基09購09
081102,20000,永光群益09購01  
080136,20000,亞聚凱基06購02  
079879,20000,台達電元富06購01
079986,20000,滬深2X元富06購01
080399,20000,全新元大08購01  
080627,20000,旭富國票0A購01  
079413,20000,和碩富邦07購01  
079675,20000,長榮元大06購11  
079621,20000,榮成永豐06購02  
079521,20000,國巨元大08購02  
078904,20000,同欣電元大07購02
079157,20000,中工元大08購01  
079086,20000,新光金群益06購01
079266,20000,達方元大08購01  
078740,20000,玉晶光元富0C購01
078784,20000,鴻海日盛07購01  
078860,20000,宏達電元富06購01
078367,20000,圓剛元大07購01  
074471,20000,華新科富邦07購01
074492,20000,上銀統一06購03  
075285,20000,聯發科凱基06購05
07134P,20000,聯電凱基0C售05  
071895,20000,佳世達元富09購02
078139,20000,南亞科群益06購01
076413,20000,超眾統一06購01  
076346,20000,健策國泰07購01  
076482,20000,台積電群益06購02
076797,20000,台積電國票08購04
075945,20000,國泰金富邦07購01
2467,20000,志聖            
00652,19800,富邦印度        
030311,19000,國票金康和0A購01
031120,19000,大成鋼統一0C購01
031217,19000,長榮凱基0B購06  
035439,19000,群創元大0B購15  
032619,19000,世紀鋼元大0B購02
032951,19000,中鋼元大0A購17  
032381,19000,大成鋼統一12購01
087562,19000,聯發科國票11購02
087763,19000,台達電第一13購01
087694,19000,群創元大0B購04  
089232,19000,長榮永豐09購01  
089931,19000,全新永豐0A購01  
086405,19000,義隆統一0B購01  
085158,19000,友達凱基08購09  
085478,19000,大立光麥證0C購01
085514,19000,中興電國泰0A購01
085543,19000,旺宏日盛08購02  
087258,19000,強茂國票09購01  
086640,19000,晶技凱基0A購01  
034208,19000,亞聚元富0B購02  
034152,19000,玉晶光凱基0C購02
035467,19000,健策國票0C購02  
034505,19000,國巨凱基0B購05  
033485,19000,台玻統一11購02  
078585,19000,友達元大06購05  
079841,19000,美食元大07購01  
081026,19000,彩晶統一09購01  
082532,19000,國巨日盛11購01  
082195,19000,華晶科永豐07購01
083593,19000,健策國票08購02  
083509,19000,鴻海元大07購24  
084092,19000,大立光元大07購11
082642,19000,台達電第一11購01
082975,19000,瑞昱元大07購05  
084463,19000,中興電凱基0B購03
084476,19000,精英凱基09購02  
084879,19000,GIS元大08購05   
085007,19000,滬深2X元大08購09
084736,19000,宏碁元大09購01  
2536,19000,宏普            
2727,19000,王品            
0051,18915,元大中型100     
01003T,18415,兆豐新光R1      
030034,18000,國喬元大0C購01  
030909,18000,長榮凱基13購02  
030210,18000,台驊控凱基0C購01
031271,18000,萬海統一0C購02  
032640,18000,萬海統一11購01  
035591,18000,聯電元大0B購06  
087153,18000,牧德國泰0B購01  
087045,18000,技嘉凱基0A購01  
087401,18000,聯詠元大0B購01  
086436,18000,廣宇中信09購01  
089753,18000,彩晶統一0B購04  
089355,18000,聯發科元大09購13
087699,18000,台表科元大0B購01
088173,18000,晶豪科元大09購05
088397,18000,廣宇中信09購02  
033705,18000,亞德客國票0C購01
035313,18000,智邦元大0B購01  
033420,18000,大立光永豐0B購01
035250,18000,台聚凱基11購01  
035726,18000,健策元大12購01  
034641,18000,矽創元大0B購05  
06598P,18000,台積電群益0A售10
06936P,18000,群創元富0A售15  
085036,18000,台積電元富12購01
082650,18000,金像電永豐07購01
083284,18000,瑞昱元大07購07  
083322,18000,鈺齊元大07購01  
083000,18000,元石油凱基09購02
084134,18000,長興永豐07購01  
084061,18000,台灣50元大0A購05
083451,18000,美利達凱基08購01
082567,18000,美食統一09購01  
081088,18000,欣興中信08購01  
080843,18000,長榮元富06購06  
081217,18000,順德統一09購02  
078445,18000,惠特群益06購02  
079679,18000,創意元大06購04  
079411,18000,長榮富邦06購02  
076551,18000,台積電統一07購03
078160,18000,聯電凱基07購02  
077990,18000,惠特元大08購01  
073508,18000,松翰元富0A購01  
4572,18000,駐龍            
9943,18000,好樂迪          
032310,17000,長榮永豐0A購10  
031473,17000,中鋼國票0B購01  
031771,17000,技嘉統一0B購03  
032616,17000,瑞祺元大11購01  
031060,17000,強茂元大0A購02  
030341,17000,華邦電群益0B購02
033064,17000,聯電凱基0A購12  
030477,17000,台玻永豐0A購01  
030959,17000,華紙元大0A購01  
030007,17000,東鋼第一14購01  
00680L,17000,元大美債20正2   
087747,17000,力山國票0A購02  
088062,17000,TPK元大09購02   
089988,17000,松翰元大11購01  
089568,17000,景碩中信09購01  
089529,17000,立積元大0C購02  
087295,17000,松翰元大0A購01  
086663,17000,TPK國票0A購01   
086802,17000,群創統一0B購03  
2228,17000,劍麟            
